timer,tow,lla0,lla1,lla2,vel_ned0,vel_ned1,vel_ned2,hhva0,hhva1,hhva2,hhva3,acc0,acc1,acc2,rate0,rate1,rate2,quality0,quality1,quality2,
85410,4294967295,31.508717967,120.401542664,27.0304259574,0.00375383277424,0.0357354208827,-0.00365966535173,3.92145252228,0.0,0.0,0.0,0.00451735733077,0.00309188035317,0.996781051159,-0.131111755967,0.14036822319,0.0773521065712,0,0,0,
85420,4294967295,31.508717967,120.401542664,27.0304259574,0.00375383277424,0.0357354208827,-0.00365966535173,3.92145252228,0.0,0.0,0.0,0.00451657408848,0.00317188422196,0.996699392796,-0.136268824339,0.123044803739,0.0892960205674,0,0,0,
85430,4294967295,31.508717967,120.401542664,27.0304259574,0.00375383277424,0.0357354208827,-0.00365966535173,3.92145252228,0.0,0.0,0.0,0.00483518606052,0.0031681030523,0.99661976099,-0.130526483059,0.128730908036,0.088879391551,0,0,0,
85440,4294967295,31.508717967,120.401542664,27.0304259574,0.00375383277424,0.0357354208827,-0.00365966535173,3.92145252228,0.0,0.0,0.0,0.0051663662307,0.00324732647277,0.996944904327,-0.130680829287,0.139025777578,0.0595581494272,0,0,0,
85450,4294967295,31.508717967,120.401542664,27.0304259574,0.00375383277424,0.0357354208827,-0.00365966535173,3.92145252228,0.0,0.0,0.0,0.00492218788713,0.00316923297942,0.997025191784,-0.148264870048,0.127802759409,0.026051575318,0,0,0,
85460,4294967295,31.508717967,120.401542664,27.0304259574,0.00375383277424,0.0357354208827,-0.00365966535173,3.92145252228,0.0,0.0,0.0,0.00475639337674,0.00308844749816,0.996781647205,-0.153869748116,0.122795313597,0.056206073612,0,0,0,
85470,4294967295,31.508717967,120.401542664,27.0304259574,0.00375383277424,0.0357354208827,-0.00365966535173,3.92145252228,0.0,0.0,0.0,0.00500103039667,0.00316742714494,0.996944189072,-0.166046917439,0.129427999258,0.0725384056568,0,0,0,
85480,4294967295,31.508717967,120.401542664,27.0304259574,0.00375383277424,0.0357354208827,-0.00365966535173,3.92145252228,0.0,0.0,0.0,0.00492012035102,0.00316834705882,0.996700048447,-0.154194250703,0.117202907801,0.059974770993,0,0,0,
85490,4294967295,31.508717967,120.401542664,27.0304259574,0.00375383277424,0.0357354208827,-0.00365966535173,3.92145252228,0.0,0.0,0.0,0.00499897776172,0.00276130158454,0.996782302856,-0.141879424453,0.134309336543,0.0833618119359,0,0,0,
85500,4294967295,31.508717967,120.401542664,27.0304259574,0.00375383277424,0.0357354208827,-0.00365966535173,3.92145252228,0.0,0.0,0.0,0.00499940849841,0.00276065990329,0.997107446194,-0.172528877854,0.152705416083,0.0832281261683,0,0,0,
85510,4294967295,31.508717967,120.401542664,27.0304259574,0.00375383277424,0.0357354208827,-0.00365966535173,3.92145252228,0.0,0.0,0.0,0.00483327591792,0.00268409773707,0.996944189072,-0.167013496161,0.12943983078,0.0772270709276,0,0,0,
85520,4294967295,31.508717967,120.401542664,27.0304259574,0.00375383277424,0.0357354208827,-0.00365966535173,3.92145252228,0.0,0.0,0.0,0.00483854161575,0.00300962757319,0.99702578783,-0.12959562242,0.140880137682,0.0601240135729,0,0,0,
85530,4294967295,31.508717967,120.401542664,27.0304259574,0.00375383277424,0.0357354208827,-0.00365966535173,3.92145252228,0.0,0.0,0.0,0.00467756856233,0.0033361914102,0.996864616871,-0.141367644072,0.152194321156,0.0601908564568,0,0,0,
85540,4294967295,31.508717967,120.401542664,27.0304259574,0.00375383277424,0.0357354208827,-0.00365966535173,3.92145252228,0.0,0.0,0.0,0.00475395983085,0.00317288911901,0.996457874775,-0.141874164343,0.140312939882,0.0547401160002,0,0,0,
85550,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00499418796971,0.0029255580157,0.996294677258,-0.136467725039,0.110909461975,0.0721174553037,3,0,0,
85560,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00524081429467,0.00283952965401,0.996538162231,-0.148384258151,0.110901378095,0.0832863152027,3,0,0,
85570,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00508391158655,0.00292217009701,0.997024476528,-0.142301335931,0.127668514848,0.0662587508559,3,0,0,
85580,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00508268736303,0.00308482069522,0.997187793255,-0.101859979331,0.127804100513,0.0725384056568,3,0,0,
85590,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00500141084194,0.00341047463007,0.996619045734,-0.119399577379,0.145398512483,0.0899200588465,3,0,0,
85600,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00483841309324,0.00349108059891,0.996212780476,-0.165281280875,0.146730512381,0.0728925094008,3,0,0,
85610,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00459460169077,0.00325054046698,0.99645614624,-0.172139316797,0.117368169129,0.095225892961,3,0,0,
85620,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00451504392549,0.00309151154943,0.996942222118,-0.154073253274,0.140801861882,0.0663255900145,3,0,0,
85630,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00459629204124,0.00325562455691,0.99678093195,-0.14758528769,0.164768755436,0.0431546382606,3,0,0,
85640,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00435692165047,0.00358325429261,0.996700704098,-0.135770350695,0.134297534823,0.0498552434146,3,0,0,
85650,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00459947669879,0.00357705540955,0.996538102627,-0.136883601546,0.145195692778,0.0493717715144,3,0,0,
85660,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00492013851181,0.00332990777679,0.996538102627,-0.124572575092,0.151402235031,0.0777105391026,3,0,0,
85670,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.0049217431806,0.00324870483018,0.996457159519,-0.130299538374,0.151911407709,0.0897126421332,3,0,0,
85680,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00500137964264,0.00316533260047,0.996213257313,-0.141943320632,0.146083027124,0.0781940072775,3,0,0,
85690,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00492008868605,0.00308308936656,0.996375083923,-0.148807123303,0.123459152877,0.0885209590197,3,0,0,
85700,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00459702499211,0.00308863632381,0.996781647205,-0.154382497072,0.140447705984,0.111765660346,3,0,0,
85710,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00443091103807,0.00293226377107,0.996700584888,-0.153529092669,0.146171212196,0.112886168063,3,0,0,
85720,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00459379469976,0.00292607047595,0.996456444263,-0.14827875793,0.117143683136,0.0784769356251,3,0,0,
85730,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00442836293951,0.0028449613601,0.996213257313,-0.11899035424,0.122244149446,0.0546064265072,3,0,0,
85740,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.0047567281872,0.00292614591308,0.996294677258,-0.119835041463,0.116132862866,0.0488059073687,3,0,0,
85750,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00524845346808,0.00324514810927,0.996781051159,-0.125169798732,0.134416356683,0.0726095736027,3,0,0,
85760,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00524846790358,0.00332463975064,0.996781647205,-0.13626563549,0.128770962358,0.0839945226908,3,0,0,
85770,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00467713456601,0.00300589110702,0.996537387371,-0.171772703528,0.117645181715,0.0776436924934,3,0,0,
85780,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00459500448778,0.00276358961128,0.996780216694,-0.159878790379,0.13458134234,0.0725427344441,3,0,0,
85790,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00483927503228,0.0029238674324,0.996861934662,-0.165949672461,0.129102230072,0.0666085258126,3,0,0,
85800,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00483847782016,0.0030053537339,0.997025191784,-0.172027185559,0.117706693709,0.0430877953768,3,0,0,
85810,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00491975434124,0.00300715467893,0.996944248676,-0.143104314804,0.0991271212697,0.0613070316613,3,0,0,
85820,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00491531332955,0.00316900294274,0.996619045734,-0.160147383809,0.123013682663,0.096279554069,3,0,0,
85830,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00467278948054,0.00325540523045,0.996537446976,-0.171831175685,0.128799036145,0.0895121023059,3,0,0,
85840,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00508196884766,0.00316932308488,0.996699392796,-0.165288165212,0.141384691,0.0721261128783,3,0,0,
85850,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.0050850934349,0.00316668115556,0.996699333191,-0.165412545204,0.141177803278,0.0792433395982,3,0,0,
85860,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00451492751017,0.0030922384467,0.996699988842,-0.153165832162,0.152171701193,0.0620734319091,3,0,0,
85870,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00443409522995,0.00341929984279,0.996619045734,-0.130506947637,0.134708315134,0.067308075726,3,0,0,
85880,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00476080179214,0.00341467303224,0.996862590313,-0.1308465451,0.134198710322,0.0602576956153,3,0,0,
85890,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00475799804553,0.00316898874007,0.996780335903,-0.130242228508,0.122052051127,0.0662587508559,3,0,0,
85900,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00467113917693,0.00309315812774,0.996700704098,-0.148229748011,0.122539140284,0.0666041970253,3,0,0,
85910,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00450692093,0.00293155270629,0.99637556076,-0.148313060403,0.134347677231,0.0721174553037,3,0,0,
85920,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00450453395024,0.00277087255381,0.996293783188,-0.15967746079,0.152174815536,0.0661919042468,3,0,0,
85930,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.0049120397307,0.00268198805861,0.99661976099,-0.177300989628,0.158397242427,0.0717094913125,3,0,0,
85940,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00474830949679,0.00276357866824,0.996538817883,-0.142278894782,0.140263810754,0.0606743246317,3,0,0,
85950,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00499939359725,0.00325094838627,0.99661976099,-0.124625444412,0.134053140879,0.0718388408422,3,0,0,
85960,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00483808293939,0.0030894826632,0.99661976099,-0.112777508795,0.13365060091,0.095225892961,3,0,0,
85970,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00434193061665,0.00260600820184,0.996700704098,-0.118065662682,0.0987363904715,0.0896414667368,3,0,0,
85980,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00458655320108,0.00284706079401,0.996538817883,-0.118421591818,0.0866711586714,0.10178847611,3,0,0,
85990,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00491891475394,0.00300749833696,0.996701419353,-0.149080067873,0.121654085815,0.10178847611,3,0,0,
86000,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00500421551988,0.00308828358538,0.996700704098,-0.171886876225,0.140669539571,0.0728169977665,3,0,0,
86010,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00492261862382,0.00325364037417,0.996537446976,-0.159958422184,0.117484800518,0.0894991159439,3,0,0,
86020,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.0049173203297,0.00292630936019,0.996538162231,-0.142340645194,0.122343532741,0.0897126421332,3,0,0,
86030,4294967295,31.5087165144,120.401543586,27.7171831746,0.000852623838,0.0260898116976,-0.000335016462486,1.50085258484,0.539485037327,0.138435810804,0.0,0.00500098476186,0.00292297196575,0.996782302856,-0.123776592314,0.133991241455,0.0959966257215,3,0,0,
